Date,Production_Line,Shift,Production_Volume,Planned_Production,Downtime_Hours,Defect_Count,OEE_Percent,Defect_Rate_Percent,Throughput_Efficiency_Percent
2026-07-21,LINE-A,Morning,952,1224,1.68,10,60.8,1.05,77.78
2026-07-21,LINE-A,Afternoon,817,1009,1.33,37,64.45,4.53,80.97
2026-07-21,LINE-A,Night,1132,1051,0.78,45,93.34,3.98,107.71
2026-07-21,LINE-B,Morning,1005,1286,1.1,33,65.19,3.28,78.15
2026-07-21,LINE-B,Afternoon,1108,1144,0.97,29,82.88,2.62,96.85
2026-07-21,LINE-B,Night,801,1259,1.07,25,53.39,3.12,63.62
2026-07-21,LINE-C,Morning,1004,1117,1.16,29,74.63,2.89,89.88
2026-07-21,LINE-C,Afternoon,953,1166,0.02,18,79.98,1.89,81.73
2026-07-21,LINE-C,Night,855,1227,1.91,20,51.8,2.34,69.68
2026-07-21,LINE-D,Morning,1037,1271,0.18,33,77.22,3.18,81.59
2026-07-21,LINE-D,Afternoon,1019,1007,1.71,29,77.29,2.85,101.19
2026-07-21,LINE-D,Night,1074,1065,2.22,14,71.92,1.3,100.85
2026-07-22,LINE-A,Morning,949,1045,1.02,17,77.81,1.79,90.81
2026-07-22,LINE-A,Afternoon,1088,1217,0.75,18,79.68,1.65,89.4
2026-07-22,LINE-A,Night,951,1238,1.85,34,56.94,3.58,76.82
2026-07-22,LINE-B,Morning,847,1190,0.35,32,65.49,3.78,71.18
2026-07-22,LINE-B,Afternoon,971,1295,1.6,27,58.32,2.78,74.98
2026-07-22,LINE-B,Night,1139,1202,1.56,38,73.73,3.34,94.76
2026-07-22,LINE-C,Morning,1001,1215,2.35,27,56.61,2.7,82.39
2026-07-22,LINE-C,Afternoon,954,1185,1.82,41,59.52,4.3,80.51
2026-07-22,LINE-C,Night,933,1021,1.99,29,66.51,3.11,91.38
2026-07-22,LINE-D,Morning,924,1078,1.51,28,67.42,3.03,85.71
2026-07-22,LINE-D,Afternoon,975,1252,1.96,39,56.45,4.0,77.88
2026-07-22,LINE-D,Night,905,1192,2.46,40,50.25,4.42,75.92
2026-07-23,LINE-A,Morning,1003,1266,1.04,43,65.97,4.29,79.23
2026-07-23,LINE-A,Afternoon,938,1291,0.42,37,66.13,3.94,72.66
2026-07-23,LINE-A,Night,940,1145,2.84,28,51.38,2.98,82.1
2026-07-23,LINE-B,Morning,1000,1127,1.83,45,65.35,4.5,88.73
2026-07-23,LINE-B,Afternoon,1065,1187,2.03,19,65.77,1.78,89.72
2026-07-23,LINE-B,Night,1058,1298,1.48,7,65.99,0.66,81.51
2026-07-23,LINE-C,Morning,855,1202,1.23,32,57.94,3.74,71.13
2026-07-23,LINE-C,Afternoon,937,1056,2.58,11,59.41,1.17,88.73
2026-07-23,LINE-C,Night,1198,1081,0.96,28,95.24,2.34,110.82
2026-07-23,LINE-D,Morning,801,1083,1.25,30,60.07,3.75,73.96
2026-07-23,LINE-D,Afternoon,1126,1093,0.4,15,96.57,1.33,103.02
2026-07-23,LINE-D,Night,864,1289,1.08,23,56.44,2.66,67.03
2026-07-24,LINE-A,Morning,1185,1212,2.24,27,68.79,2.28,97.77
2026-07-24,LINE-A,Afternoon,948,1087,0.22,16,83.38,1.69,87.21
2026-07-24,LINE-A,Night,1077,1081,2.38,37,67.58,3.44,99.63
2026-07-24,LINE-B,Morning,1079,1269,2.62,15,56.39,1.39,85.03
2026-07-24,LINE-B,Afternoon,823,1207,1.9,28,50.23,3.4,68.19
2026-07-24,LINE-B,Night,825,1193,1.58,5,55.15,0.61,69.15
2026-07-24,LINE-C,Morning,874,1162,0.93,41,63.36,4.69,75.22
2026-07-24,LINE-C,Afternoon,1136,1185,1.2,46,78.18,4.05,95.86
2026-07-24,LINE-C,Night,1084,1137,2.37,18,65.99,1.66,95.34
2026-07-24,LINE-D,Morning,1003,1041,2.41,36,64.91,3.59,96.35
2026-07-24,LINE-D,Afternoon,825,1055,1.83,46,56.94,5.58,78.2
2026-07-24,LINE-D,Night,929,1157,0.07,11,78.64,1.18,80.29
2026-07-25,LINE-A,Morning,1107,1090,0.91,38,86.92,3.43,101.56
2026-07-25,LINE-A,Afternoon,909,1048,2.4,24,59.12,2.64,86.74
2026-07-25,LINE-A,Night,852,1167,1.02,13,62.73,1.53,73.01
2026-07-25,LINE-B,Morning,904,1149,0.65,46,68.61,5.09,78.68
2026-07-25,LINE-B,Afternoon,1098,1166,1.25,23,77.8,2.09,94.17
2026-07-25,LINE-B,Night,847,1125,0.73,20,66.81,2.36,75.29
2026-07-25,LINE-C,Morning,1071,1036,2.67,41,66.23,3.83,103.38
2026-07-25,LINE-C,Afternoon,924,1191,0.27,12,73.98,1.3,77.58
2026-07-25,LINE-C,Night,1180,1160,2.57,24,67.65,2.03,101.72
2026-07-25,LINE-D,Morning,987,1081,0.03,14,89.66,1.42,91.3
2026-07-25,LINE-D,Afternoon,931,1036,1.69,29,68.68,3.11,89.86
2026-07-25,LINE-D,Night,1052,1193,0.43,23,81.61,2.19,88.18
2026-07-26,LINE-A,Morning,1000,1027,1.92,43,70.82,4.3,97.37
2026-07-26,LINE-A,Afternoon,924,1041,2.04,19,64.76,2.06,88.76
2026-07-26,LINE-A,Night,1124,1104,0.34,45,93.58,4.0,101.81
2026-07-26,LINE-B,Morning,1014,1070,0.52,48,84.42,4.73,94.77
2026-07-26,LINE-B,Afternoon,1080,1104,0.53,38,88.14,3.52,97.83
2026-07-26,LINE-B,Night,990,1008,0.86,37,84.37,3.74,98.21
2026-07-26,LINE-C,Morning,1106,1187,0.49,35,84.71,3.16,93.18
2026-07-26,LINE-C,Afternoon,968,1061,2.72,18,59.09,1.86,91.23
2026-07-26,LINE-C,Night,963,1244,2.64,30,50.25,3.12,77.41
2026-07-26,LINE-D,Morning,835,1047,1.53,8,63.88,0.96,79.75
2026-07-26,LINE-D,Afternoon,1007,1203,1.29,44,67.15,4.37,83.71
2026-07-26,LINE-D,Night,1029,1100,1.36,22,75.98,2.14,93.55
2026-07-27,LINE-A,Morning,809,1105,0.41,5,69.03,0.62,73.21
2026-07-27,LINE-A,Afternoon,1094,1276,1.51,8,69.04,0.73,85.74
2026-07-27,LINE-A,Night,987,1137,2.34,38,59.05,3.85,86.81
2026-07-27,LINE-B,Morning,1179,1109,2.55,38,70.09,3.22,106.31
2026-07-27,LINE-B,Afternoon,1030,1265,0.91,5,71.8,0.49,81.42
2026-07-27,LINE-B,Night,1132,1000,2.07,19,82.49,1.68,113.2
2026-07-27,LINE-C,Morning,1040,1027,2.88,49,61.76,4.71,101.27
2026-07-27,LINE-C,Afternoon,906,1144,1.58,17,62.36,1.88,79.2
2026-07-27,LINE-C,Night,1197,1138,1.88,36,78.04,3.01,105.18
2026-07-27,LINE-D,Morning,898,1122,2.37,21,55.01,2.34,80.04
2026-07-27,LINE-D,Afternoon,809,1007,1.0,9,69.52,1.11,80.34
2026-07-27,LINE-D,Night,997,1029,0.16,15,93.53,1.5,96.89
2026-07-28,LINE-A,Morning,819,1047,1.43,41,61.02,5.01,78.22
2026-07-28,LINE-A,Afternoon,1184,1131,1.61,29,81.58,2.45,104.69
2026-07-28,LINE-A,Night,1186,1264,2.43,16,64.44,1.35,93.83
2026-07-28,LINE-B,Morning,1089,1042,2.31,26,72.55,2.39,104.51
2026-07-28,LINE-B,Afternoon,1125,1241,2.43,6,62.78,0.53,90.65
2026-07-28,LINE-B,Night,831,1105,0.37,5,71.3,0.6,75.2
2026-07-28,LINE-C,Morning,1044,1071,2.79,17,62.44,1.63,97.48
2026-07-28,LINE-C,Afternoon,814,1052,0.97,14,66.83,1.72,77.38
2026-07-28,LINE-C,Night,845,1113,1.17,42,61.6,4.97,75.92
2026-07-28,LINE-D,Morning,1178,1138,0.48,24,95.31,2.04,103.51
2026-07-28,LINE-D,Afternoon,1076,1177,0.36,30,84.87,2.79,91.42
2026-07-28,LINE-D,Night,1000,1114,2.51,8,61.11,0.8,89.77
2026-07-29,LINE-A,Morning,1125,1195,0.68,43,82.85,3.82,94.14
2026-07-29,LINE-A,Afternoon,944,1274,2.34,10,51.87,1.06,74.1
2026-07-29,LINE-A,Night,1118,1152,2.73,11,63.31,0.98,97.05
2026-07-29,LINE-B,Morning,953,1055,2.73,23,58.08,2.41,90.33
2026-07-29,LINE-B,Afternoon,958,1025,0.7,40,81.72,4.18,93.46
2026-07-29,LINE-B,Night,822,1046,1.18,6,66.51,0.73,78.59
2026-07-29,LINE-C,Morning,993,1143,0.46,17,80.48,1.71,86.88
2026-07-29,LINE-C,Afternoon,968,1286,1.86,38,55.5,3.93,75.27
2026-07-29,LINE-C,Night,1114,1296,1.43,42,67.93,3.77,85.96
2026-07-29,LINE-D,Morning,895,1167,2.11,41,53.87,4.58,76.69
2026-07-29,LINE-D,Afternoon,904,1192,0.62,8,69.35,0.88,75.84
2026-07-29,LINE-D,Night,1154,1137,0.01,18,99.8,1.56,101.5
2026-07-30,LINE-A,Morning,837,1044,2.53,39,52.27,4.66,80.17
2026-07-30,LINE-A,Afternoon,1130,1252,1.53,33,70.87,2.92,90.26
2026-07-30,LINE-A,Night,1073,1019,1.15,38,86.97,3.54,105.3
2026-07-30,LINE-B,Morning,1109,1030,2.42,46,71.98,4.15,107.67
2026-07-30,LINE-B,Afternoon,985,1127,1.59,29,67.97,2.94,87.4
2026-07-30,LINE-B,Night,1052,1018,2.58,12,69.21,1.14,103.34
2026-07-30,LINE-C,Morning,1022,1002,0.79,26,89.59,2.54,102.0
2026-07-30,LINE-C,Afternoon,1027,1141,2.55,34,59.29,3.31,90.01
2026-07-30,LINE-C,Night,964,1138,2.78,15,54.41,1.56,84.71
2026-07-30,LINE-D,Morning,935,1003,2.73,44,58.52,4.71,93.22
2026-07-30,LINE-D,Afternoon,1157,1046,2.44,31,74.81,2.68,110.61
2026-07-30,LINE-D,Night,1012,1138,0.12,13,86.47,1.28,88.93
2026-07-31,LINE-A,Morning,803,1075,0.85,30,64.27,3.74,74.7
2026-07-31,LINE-A,Afternoon,901,1105,0.28,32,75.89,3.55,81.54
2026-07-31,LINE-A,Night,1113,1274,0.16,17,84.3,1.53,87.36
2026-07-31,LINE-B,Morning,876,1027,2.3,14,59.8,1.6,85.3
2026-07-31,LINE-B,Afternoon,1181,1204,2.44,37,66.04,3.13,98.09
2026-07-31,LINE-B,Night,941,1083,0.22,37,81.18,3.93,86.89
2026-07-31,LINE-C,Morning,951,1157,0.44,20,76.05,2.1,82.2
2026-07-31,LINE-C,Afternoon,1008,1223,2.73,7,53.92,0.69,82.42
2026-07-31,LINE-C,Night,924,1267,2.66,18,47.73,1.95,72.93
2026-07-31,LINE-D,Morning,858,1176,2.11,47,50.77,5.48,72.96
2026-07-31,LINE-D,Afternoon,848,1245,1.2,16,56.8,1.89,68.11
2026-07-31,LINE-D,Night,814,1254,1.27,27,52.79,3.32,64.91
